tGravityAcc-mean()-X,tGravityAcc-max()-X,"angle(X,gravityMean)",tGravityAcc-mean()-Y,tGravityAcc-energy()-X,"angle(Y,gravityMean)",tGravityAcc-min()-X,tGravityAcc-max()-Y,tGravityAcc-min()-Y,tGravityAcc-energy()-Y,tGravityAccMag-std(),tBodyAccJerk-std()-X,"angle(Z,gravityMean)",fBodyAcc-mean()-X,"fBodyAccJerk-bandsEnergy()-1,16",fBodyAccJerk-max()-X,fBodyAcc-mad()-X,"fBodyAccJerk-bandsEnergy()-1,16_1","tGravityAcc-arCoeff()-Z,2",fBodyAccMag-energy(),tGravityAcc-min()-Z,tGravityAcc-mean()-Z,tGravityAcc-energy()-Z,fBodyAccJerk-energy()-X,"fBodyAccJerk-bandsEnergy()-1,24",fBodyAccMag-mad(),fBodyAcc-entropy()-X,tBodyAccJerkMag-energy(),tBodyGyroJerk-iqr()-Z,tBodyAccJerk-sma()
0.94653792,0.87247732,-0.76414836,-0.23624507,0.85518721,0.24521682,0.96497748,-0.24643611,-0.22386129,-0.90804613,-0.83807937,-0.95130285,0.090173123,-0.96054406,-0.99941015,-0.95983952,-0.96420135,-0.99617313,0.70413432,-0.98537141,-0.1230598,-0.098605605,-0.97767867,-0.99848889,-0.99862838,-0.83442047,-0.59463972,-0.99712114,-0.95902631,-0.93713854
0.94779368,0.87391673,-0.76682245,-0.24098238,0.85846651,0.24846227,0.96767097,-0.2469608,-0.21696916,-0.90406906,-0.89365809,-0.96968971,0.077582159,-0.97777176,-0.99980899,-0.97796959,-0.98456623,-0.99663838,0.76140523,-0.99331886,-0.12161684,-0.080533099,-0.98451936,-0.99933603,-0.99954986,-0.90623217,-0.79263267,-0.99850093,-0.98030975,-0.96080532
0.94803764,0.87391673,-0.76211663,-0.24826151,0.85910389,0.25331072,0.96783365,-0.26563456,-0.2230515,-0.89777195,-0.94388408,-0.98106899,0.073635313,-0.98594781,-0.99987138,-0.98992341,-0.98710874,-0.99716482,0.78532234,-0.99786888,-0.083025299,-0.07495711,-0.98698216,-0.99969237,-0.99975877,-0.94279755,-1.0,-0.99881389,-0.97243124,-0.96742381
0.94786215,0.87362554,-0.75766714,-0.25168961,0.85864516,0.25553679,0.96783365,-0.26835601,-0.22317606,-0.89471376,-0.93506392,-0.97771311,0.076584273,-0.98291733,-0.99987957,-0.98809077,-0.98589293,-0.99652755,0.57780976,-0.99725082,-0.083025299,-0.07928622,-0.98569149,-0.99960054,-0.99969361,-0.927524,-0.87389237,-0.99850265,-0.95922989,-0.95981178
0.94805388,0.87373421,-0.75896216,-0.25036293,0.85914623,0.25464541,0.9677674,-0.26818825,-0.22317606,-0.89590123,-0.93819535,-0.97156722,0.076428349,-0.97765288,-0.99980274,-0.9767377,-0.97707614,-0.9937275,0.57039372,-0.99747918,-0.087564974,-0.079046281,-0.98574644,-0.99940382,-0.99949057,-0.93367783,-0.72933706,-0.99799674,-0.95847113,-0.95138014
0.94763269,0.87373421,-0.75917301,-0.24856275,0.85804581,0.25345255,0.96737862,-0.26818825,-0.21978843,-0.89751905,-0.95109717,-0.97297089,0.079291039,-0.97492769,-0.99967906,-0.98493024,-0.97675067,-0.99658739,0.62009801,-0.99831711,-0.087564974,-0.083141964,-0.98436403,-0.99945197,-0.99953496,-0.94501,-0.66361506,-0.99861644,-0.95933487,-0.96176688
0.94636806,0.87271532,-0.75654013,-0.25168919,0.85474452,0.25566244,0.96348323,-0.26928453,-0.22739182,-0.89470192,-0.94809788,-0.97947846,0.07853932,-0.98217333,-0.99983823,-0.98625141,-0.98396117,-0.99778574,0.66009422,-0.99813673,-0.087443299,-0.082036834,-0.98476507,-0.9996503,-0.99970186,-0.9423716,-0.79263267,-0.99917019,-0.96996148,-0.97009896
0.94367947,0.87270453,-0.74956554,-0.25696669,0.84773578,0.25935653,0.96192167,-0.27115289,-0.22964373,-0.88989104,-0.94610121,-0.9872621,0.082398433,-0.98833705,-0.99995601,-0.99190118,-0.99196049,-0.99870374,0.6257601,-0.99801246,-0.093497125,-0.087578841,-0.98271081,-0.99983214,-0.99989926,-0.93942002,-0.94635692,-0.9994194,-0.98010609,-0.97702156
0.94304026,0.87083926,-0.74663158,-0.25811127,0.8460683,0.260104,0.96192167,-0.27449934,-0.22964373,-0.8888461,-0.98275084,-0.98234779,0.08605959,-0.98948786,-0.99996048,-0.98787851,-0.99112646,-0.99984709,0.39861228,-0.99967675,-0.093497125,-0.092876756,-0.98079487,-0.99972436,-0.99984064,-0.98061386,-1.0,-0.99962174,-0.99058561,-0.9815422
0.94749319,0.88614244,-0.76032151,-0.24491291,0.85779444,0.25098109,0.93374511,-0.24568382,-0.23816571,-0.9002933,-0.93234527,-0.98161207,0.083472884,-0.9745349,-0.99992707,-0.98381418,-0.97262753,-0.99941695,0.98261553,-0.99704452,-0.14003147,-0.089129942,-0.98179444,-0.99970616,-0.99975261,-0.92962324,-0.71187026,-0.9995264,-0.98167798,-0.97760007
0.94239218,0.8829487,-0.74429252,-0.26110118,0.84441081,0.26215966,0.95777099,-0.25583194,-0.23936609,-0.88588491,-0.96899793,-0.98589568,0.085231802,-0.98652639,-0.99993988,-0.99021351,-0.98695155,-0.99921077,0.80813711,-0.99920801,-0.096189639,-0.091698782,-0.98117231,-0.99980461,-0.99984598,-0.96579283,-0.85400629,-0.99955715,-0.98388701,-0.98069289
0.94081627,0.86866405,-0.73958908,-0.26542487,0.84028464,0.26515066,0.95777099,-0.2830455,-0.23936609,-0.88196378,-0.96561835,-0.98697722,0.086474468,-0.98883148,-0.99994029,-0.99194058,-0.98977883,-0.99929336,0.7083361,-0.99906428,-0.096189639,-0.093498044,-0.98051139,-0.99982659,-0.99987913,-0.96752958,-0.90731609,-0.99953613,-0.98703292,-0.98109921
0.94247768,0.86866405,-0.74236724,-0.26545333,0.84460207,0.26509274,0.96192345,-0.2830455,-0.23731992,-0.88194252,-0.98251536,-0.98982349,0.081169652,-0.98931531,-0.99991703,-0.99347577,-0.98881957,-0.99936936,0.4354707,-0.99967008,-0.09437807,-0.085899844,-0.98339227,-0.99987887,-0.99989194,-0.98131442,-0.87389237,-0.99959136,-0.9868796,-0.98163958
0.94183712,0.86830605,-0.74195904,-0.26598812,0.84293456,0.26552472,0.96192345,-0.28463283,-0.23731992,-0.88143529,-0.97136886,-0.98819086,0.080796677,-0.98893544,-0.99993113,-0.99132143,-0.98868123,-0.99920305,0.6297753,-0.99930225,-0.086981424,-0.085330762,-0.98362273,-0.99984986,-0.99987117,-0.96834966,-0.87389237,-0.99963476,-0.98462559,-0.98345071
0.94172773,0.86729606,-0.7418038,-0.26505084,0.8426498,0.26487861,0.96147193,-0.28463283,-0.23596158,-0.88233292,-0.97380719,-0.98929564,0.082890911,-0.99216674,-0.99997287,-0.99267934,-0.99259553,-0.99960439,0.60086698,-0.99939326,-0.086981424,-0.088344258,-0.98253558,-0.99986978,-0.99991172,-0.96949564,-1.0,-0.9997399,-0.99062473,-0.98775821
0.94072641,0.86729606,-0.73950494,-0.26720782,0.8400465,0.26639944,0.95967299,-0.28523696,-0.23970034,-0.88026041,-0.98524224,-0.99061846,0.083341339,-0.99364907,-0.99997046,-0.99385868,-0.99506027,-0.99965817,0.069675962,-0.99974168,-0.087144717,-0.088982681,-0.98230014,-0.99989203,-0.99993351,-0.98622322,-1.0,-0.99964193,-0.9925525,-0.98524707
0.93949091,0.86597955,-0.73768173,-0.26878498,0.83683471,0.26756728,0.95966202,-0.28711667,-0.23970034,-0.87874554,-0.98567877,-0.98891447,0.083802028,-0.99072723,-0.99996507,-0.9933571,-0.99250615,-0.99954429,0.088446759,-0.99975229,-0.088514686,-0.089608475,-0.98206426,-0.99986304,-0.99989912,-0.98528242,-1.0,-0.99961999,-0.99075922,-0.98328303
0.94026978,0.86760978,-0.73931509,-0.26734095,0.83885964,0.26653959,0.95966202,-0.28644329,-0.23955393,-0.88013755,-0.98891839,-0.98999494,0.083339026,-0.99139044,-0.99995492,-0.99096292,-0.99171923,-0.99969354,0.43218019,-0.99982607,-0.088514686,-0.088953524,-0.98230554,-0.99988175,-0.99990143,-0.98836952,-1.0,-0.99977666,-0.98884314,-0.98777096
0.94164439,0.86770018,-0.74151011,-0.26602323,0.84243347,0.26555259,0.96041184,-0.28569565,-0.23599981,-0.88140472,-0.98167661,-0.98263876,0.081634658,-0.98614972,-0.99989074,-0.98802554,-0.98602973,-0.9997081,0.59739271,-0.99964691,-0.088313097,-0.086536231,-0.98319649,-0.9997314,-0.99975355,-0.97810537,-0.84417805,-0.99964792,-0.98540933,-0.9838429
0.9406915,0.86770018,-0.74069106,-0.2670567,0.8399565,0.26635209,0.95937214,-0.28569565,-0.23906071,-0.88040983,-0.98206706,-0.98219426,0.081075934,-0.98587592,-0.99989375,-0.98775439,-0.98591053,-0.99951243,0.40828142,-0.99965761,-0.085552075,-0.085689247,-0.98350952,-0.99972061,-0.99975397,-0.98165024,-1.0,-0.99957732,-0.98633506,-0.98042627
0.93952129,0.86610383,-0.73853198,-0.26859578,0.83691384,0.26747065,0.95937214,-0.28655422,-0.23910178,-0.87892947,-0.95929002,-0.98592498,0.082360173,-0.98790975,-0.99990209,-0.98974092,-0.98878462,-0.99850798,0.36129813,-0.99876373,-0.086153268,-0.087513953,-0.9828421,-0.99980521,-0.9998505,-0.96142821,-0.90731609,-0.99921744,-0.98617047,-0.97417217
0.94050378,0.86676122,-0.73921553,-0.26895296,0.83946746,0.26762955,0.95948496,-0.28848257,-0.24035699,-0.87858453,-0.96326592,-0.98520249,0.080510444,-0.98632643,-0.99989655,-0.99140328,-0.98739537,-0.99847536,0.287718,-0.9989575,-0.086153268,-0.084897707,-0.98375311,-0.99978987,-0.99984951,-0.96214086,-0.81726864,-0.99917868,-0.9775835,-0.9728812
0.94144903,0.86757228,-0.74051651,-0.26941737,0.84192487,0.26789571,0.96148569,-0.28660894,-0.24083126,-0.87813151,-0.97029908,-0.98001363,0.076950112,-0.98365013,-0.99989477,-0.98465004,-0.98439347,-0.99901842,0.44524,-0.99926038,-0.084958659,-0.07979598,-0.98555026,-0.99966475,-0.99968895,-0.96759348,-0.84417805,-0.99930928,-0.97098188,-0.97298181
0.94148372,0.86757228,-0.74121096,-0.26784201,0.84201517,0.26682544,0.96148569,-0.28550823,-0.24083126,-0.87964802,-0.97047453,-0.9781613,0.078633234,-0.98394914,-0.99988696,-0.9821665,-0.98440111,-0.99918314,0.58142312,-0.99926734,-0.090463061,-0.0822084,-0.98469892,-0.99961359,-0.99964666,-0.96890405,-0.79263267,-0.99937222,-0.98581778,-0.97509397
0.9413175,0.86753725,-0.74122039,-0.26457106,0.84158266,0.26456841,0.9615581,-0.28259957,-0.23553501,-0.88278613,-0.97713282,-0.98815338,0.08486114,-0.99213903,-0.99994936,-0.99401582,-0.9945967,-0.99985285,0.60102233,-0.99950699,-0.094749114,-0.091168377,-0.98140258,-0.99984916,-0.99989701,-0.98213131,-1.0,-0.99984375,-0.99153313,-0.99090433
0.9415062,0.8672033,-0.74186853,-0.26292007,0.84207351,0.26342527,0.96159017,-0.28253515,-0.234348,-0.88435399,-0.98529282,-0.99336793,0.086578309,-0.99522078,-0.99998569,-0.99316858,-0.99700726,-0.99985274,0.68574812,-0.9997429,-0.094749114,-0.093637079,-0.98048997,-0.99993273,-0.99994737,-0.98220928,-1.0,-0.99989696,-0.98870008,-0.99332635
0.9420938,0.8679123,-0.74429124,-0.26150881,0.84360243,0.26247881,0.96211552,-0.27765912,-0.23229972,-0.88567864,-0.98205899,-0.98988559,0.084406508,-0.99250752,-0.99994423,-0.99217405,-0.99307781,-0.9995503,0.67267816,-0.99965767,-0.093847862,-0.09049033,-0.98171082,-0.99987992,-0.99987896,-0.97712889,-1.0,-0.99976301,-0.9873508,-0.98701662
0.94271703,0.86835219,-0.74606629,-0.25829961,0.84522477,0.26024901,0.9626412,-0.27640174,-0.23224569,-0.8886662,-0.97077496,-0.98548237,0.08674602,-0.98827559,-0.99991039,-0.99108689,-0.98946203,-0.99916803,0.58401715,-0.99927914,-0.096509223,-0.093856338,-0.98038869,-0.99979591,-0.99983608,-0.97079565,-0.90731609,-0.99957396,-0.98424384,-0.98030243
0.94282957,0.86835219,-0.74694399,-0.25699602,0.84551771,0.25936666,0.96298192,-0.27640174,-0.22790593,-0.88988185,-0.9692161,-0.98710792,0.087317059,-0.98934445,-0.99993234,-0.99201013,-0.99046413,-0.99907832,0.57549689,-0.99921695,-0.096509223,-0.094663694,-0.98009101,-0.99982917,-0.99987942,-0.9701899,-0.90731609,-0.99948064,-0.98159208,-0.97993751
0.9127388,0.84238845,-0.70097932,-0.025510455,0.76800732,0.10135944,0.92414642,0.036143049,-0.027481475,-0.99717598,-0.82998341,-0.96230742,-0.1987851,-0.96356311,-0.99976609,-0.97575754,-0.97178653,-0.99541547,0.92326112,-0.98395575,0.29368478,0.31144162,-0.81414468,-0.99903636,-0.99906901,-0.84010228,-0.64251695,-0.99784323,-0.93125959,-0.94645925
0.91130946,0.84085255,-0.6983504,-0.048487195,0.76435867,0.11704535,0.93097513,-0.064447516,-0.027481475,-0.99814851,-0.94907111,-0.9797882,-0.19960568,-0.98074796,-0.99986082,-0.98377442,-0.98006489,-0.99814509,0.78912006,-0.99819639,0.2940931,0.3124938,-0.81353737,-0.9996587,-0.9996661,-0.95475616,-0.79263267,-0.99911068,-0.9621498,-0.96955448
0.90983304,0.83580648,-0.69106685,-0.040041491,0.7605994,0.11126155,0.93011743,-0.062735866,-0.02352001,-0.9990333,-0.94806756,-0.94464081,-0.20538866,-0.9563791,-0.99927653,-0.96513512,-0.96131974,-0.99888409,0.73285189,-0.99813246,0.31987238,0.32077384,-0.80357073,-0.99809888,-0.9984138,-0.95506275,-0.58604643,-0.99854569,-0.9717184,-0.9674442
0.90720317,0.83525681,-0.68749608,-0.037088214,0.75392542,0.10925801,0.92256184,-0.062735866,-0.01079683,-0.99930333,-0.92684813,-0.93260219,-0.20809949,-0.95021514,-0.99902193,-0.94579068,-0.9542861,-0.99821868,0.64886923,-0.99660435,0.32178272,0.32423007,-0.7991765,-0.99728278,-0.9978305,-0.92737465,-0.46248376,-0.99693142,-0.95430062,-0.94223674
0.90240297,0.83401441,-0.67794406,-0.035244193,0.74176098,0.10800459,0.92094773,-0.057535814,-0.01079683,-0.99941931,-0.92352661,-0.95167968,-0.21504156,-0.95954013,-0.99968457,-0.96108824,-0.96459822,-0.99734223,0.64830892,-0.99632517,0.32270182,0.33355456,-0.78723534,-0.99850965,-0.99887099,-0.91888386,-0.64987376,-0.99708071,-0.95504553,-0.93908974
0.90061022,0.82889982,-0.67393166,-0.031419548,0.73722262,0.10539379,0.92094773,-0.055833068,-0.009492895,-0.99964889,-0.90642516,-0.93225042,-0.21805797,-0.94824532,-0.99939918,-0.92974993,-0.94878206,-0.99609412,0.45077374,-0.99471227,0.3357085,0.33765899,-0.78195587,-0.99725674,-0.99722072,-0.90547958,-0.47985761,-0.99621986,-0.94220973,-0.9309351
0.90088622,0.82891439,-0.67415626,-0.035257963,0.73792138,0.10801233,0.91976338,-0.055833068,-0.023333962,-0.99933544,-0.91510347,-0.9390613,-0.2177625,-0.95437923,-0.99946899,-0.9540884,-0.95275681,-0.99733609,0.44959892,-0.99556726,0.33566382,0.33729961,-0.78241853,-0.99773859,-0.99762557,-0.92598769,-0.56242482,-0.99709058,-0.96592707,-0.94806793
0.90041902,0.82891439,-0.67155834,-0.046762842,0.73674141,0.11585523,0.91976338,-0.057393553,-0.02629765,-0.99830336,-0.96934517,-0.99038708,-0.21902858,-0.98905032,-0.99995838,-0.99263649,-0.98930474,-0.99976326,0.56409281,-0.99922225,0.33566382,0.33919319,-0.77992388,-0.99988826,-0.99991703,-0.96902719,-0.90731609,-0.99977501,-0.99071401,-0.98796213
0.90285245,0.8318292,-0.67501838,-0.050349858,0.74289869,0.11828918,0.91977474,-0.072315617,-0.02629765,-0.99797757,-0.98493974,-0.99058291,-0.21628719,-0.99313055,-0.99996219,-0.99316237,-0.99429188,-0.99992683,0.39349773,-0.99973411,0.33066698,0.3356721,-0.78450937,-0.99989139,-0.99993621,-0.98693264,-0.94635692,-0.99986246,-0.9939348,-0.99117291
0.90551837,0.8318292,-0.68085317,-0.047585435,0.74964385,0.1164034,0.92477893,-0.072258858,-0.023260971,-0.99831794,-0.97934566,-0.98666847,-0.21228107,-0.9881789,-0.9999496,-0.98857074,-0.9910419,-0.99981286,0.3630616,-0.99957818,0.33059535,0.33022463,-0.79160764,-0.99982043,-0.99986835,-0.97932417,-0.94635692,-0.99979334,-0.9934542,-0.98820077
0.90305369,0.8317985,-0.67662403,-0.051115345,0.74340722,0.11881982,0.91986765,-0.072258858,-0.031232465,-0.99785926,-0.98168276,-0.98812296,-0.21507127,-0.98834848,-0.99995596,-0.99001537,-0.99103435,-0.99967127,0.23864772,-0.99964681,0.33059535,0.33389159,-0.78683374,-0.99984855,-0.99990269,-0.97928666,-0.90731609,-0.99973961,-0.98941661,-0.98603733
0.90063417,0.82918795,-0.67202295,-0.057761629,0.73728493,0.12336121,0.9198624,-0.076432635,-0.03407131,-0.99694053,-0.98109335,-0.99213583,-0.21783468,-0.99199134,-0.99997828,-0.99413816,-0.9933782,-0.99974973,0.066614656,-0.99962999,0.33371804,0.33757154,-0.78205654,-0.99991542,-0.99994613,-0.98069577,-0.94635692,-0.99975255,-0.99102599,-0.98747968
0.90295139,0.8321297,-0.67618374,-0.061085085,0.74314757,0.12562078,0.9198624,-0.084880362,-0.034315384,-0.99643183,-0.97713665,-0.98944567,-0.21451237,-0.99047257,-0.9999592,-0.9932629,-0.9909544,-0.99964331,0.50498032,-0.99950772,0.32991617,0.33315369,-0.78779922,-0.9998724,-0.99990631,-0.97600342,-0.94635692,-0.99965959,-0.98970808,-0.98368453
0.90696412,0.8348599,-0.68368597,-0.061491544,0.75331386,0.12588404,0.92535319,-0.086212128,-0.035465116,-0.9963643,-0.98237708,-0.9896909,-0.20904606,-0.98960796,-0.99993833,-0.99431846,-0.99061848,-0.99950628,0.56803921,-0.99966653,0.32152528,0.32585412,-0.79715641,-0.99987662,-0.99990984,-0.97931429,-0.94635692,-0.99968463,-0.99170014,-0.98392019
0.93144088,0.86489508,-0.72578136,-0.28583587,0.81605028,0.27994934,0.93399906,-0.26257664,-0.29617727,-0.86040062,-0.74608606,-0.9800554,0.072286911,-0.97689992,-0.99972896,-0.98726981,-0.97446943,-0.99909379,0.96654863,-0.96550151,-0.12392119,-0.072824799,-0.98147001,-0.99966587,-0.99969446,-0.78802237,-0.71749336,-0.9992335,-0.976188,-0.97007421
0.91830014,0.86213424,-0.68013127,-0.31605105,0.78226699,0.30034935,0.9316018,-0.3045189,-0.29730626,-0.8283935,-0.90247791,-0.98416519,0.1082596,-0.97209401,-0.9998356,-0.99038677,-0.97038021,-0.99895154,0.9020896,-0.99429822,-0.13142756,-0.12498752,-0.96613821,-0.99976703,-0.9997935,-0.90626642,-0.66525264,-0.9992915,-0.98069985,-0.97504728
0.91563401,0.84687801,-0.67874068,-0.31423978,0.77540004,0.29937878,0.9316018,-0.32072486,-0.29730626,-0.83057939,-0.94744989,-0.9908743,0.11281712,-0.98986176,-0.99992485,-0.99391823,-0.98819168,-0.99921156,0.34237439,-0.99809735,-0.13142756,-0.13133273,-0.96289744,-0.99989614,-0.99990293,-0.95171702,-0.87389237,-0.9994382,-0.98283102,-0.9815024
0.92033378,0.84695918,-0.68905636,-0.30402536,0.7874088,0.2921674,0.93660137,-0.32072486,-0.28149794,-0.84225002,-0.97806009,-0.99018825,0.11160143,-0.9927609,-0.99995725,-0.99387193,-0.99334609,-0.99973801,0.38181691,-0.99953779,-0.13142084,-0.12959986,-0.96382971,-0.99988489,-0.99992569,-0.97396489,-1.0,-0.99963849,-0.98392106,-0.98459777
0.92126618,0.84800619,-0.69077586,-0.30321797,0.78979714,0.29157363,0.9414012,-0.31948598,-0.27485351,-0.84314715,-0.96960743,-0.98922979,0.11007047,-0.98947795,-0.99994076,-0.99330459,-0.9891867,-0.99966453,0.63499012,-0.99923257,-0.12630214,-0.12742132,-0.96498985,-0.99986863,-0.99990069,-0.96678288,-0.90731609,-0.99964476,-0.9814505,-0.98442686
0.92197892,0.84809558,-0.69195384,-0.30207344,0.79162544,0.29074042,0.9414012,-0.319463,-0.27484879,-0.84440461,-0.97150959,-0.99219147,0.10995199,-0.99067691,-0.99994589,-0.99343913,-0.99203847,-0.99976217,0.74113683,-0.99930766,-0.1278398,-0.12727035,-0.96506262,-0.99991619,-0.99993113,-0.96940763,-0.94635692,-0.99977517,-0.99059308,-0.98768513
0.92283162,0.84864384,-0.69272425,-0.3016379,0.79381324,0.29036045,0.94331045,-0.319463,-0.27097514,-0.84488693,-0.975861,-0.9932507,0.10951283,-0.99468129,-0.99996044,-0.99494356,-0.99516267,-0.99981828,0.72483269,-0.99946536,-0.1278398,-0.12668926,-0.9653661,-0.99993115,-0.99994118,-0.97556187,-1.0,-0.9998453,-0.99454495,-0.99084753
0.92298931,0.84864384,-0.6929933,-0.30191847,0.79421803,0.29055169,0.94358423,-0.32094468,-0.27134445,-0.84458072,-0.99063509,-0.99203755,0.10864416,-0.99475489,-0.99996655,-0.99427322,-0.99497513,-0.99992646,0.48377675,-0.99986097,-0.1270256,-0.12544607,-0.9660213,-0.99991398,-0.99991601,-0.98729756,-1.0,-0.99987043,-0.99271851,-0.99209902
0.92307866,0.84945811,-0.69357044,-0.30195254,0.79444756,0.29059855,0.94358423,-0.31993978,-0.27171318,-0.84454277,-0.98509773,-0.9905712,0.10757249,-0.99332448,-0.99994482,-0.99327806,-0.99377753,-0.99974045,0.31867025,-0.99973773,-0.12369835,-0.12389241,-0.96681579,-0.99989126,-0.99991717,-0.98176997,-1.0,-0.99978193,-0.99187712,-0.98849113
0.92359351,0.84967753,-0.69554762,-0.30159353,0.79576987,0.29039446,0.94358702,-0.31913062,-0.27409631,-0.84493263,-0.97400392,-0.9861983,0.10466337,-0.98864554,-0.99992017,-0.99117132,-0.98874699,-0.9995014,0.30987739,-0.99939987,-0.1236112,-0.11968411,-0.96892336,-0.99981088,-0.99984815,-0.97361421,-0.94635692,-0.99951248,-0.98611244,-0.98035435
0.92284435,0.84967753,-0.69318502,-0.30664184,0.79384698,0.29390514,0.94249142,-0.31913062,-0.28404877,-0.83929232,-0.97415553,-0.98670187,0.10046913,-0.98936309,-0.99992651,-0.99060986,-0.98955689,-0.99973615,0.37271512,-0.99940578,-0.11501212,-0.11368146,-0.97182587,-0.99982106,-0.99985947,-0.97403312,-0.90731609,-0.99956437,-0.98712706,-0.98255413
0.92243493,0.84897054,-0.69052704,-0.31129976,0.79279548,0.2970741,0.94249142,-0.32495038,-0.28404877,-0.83411773,-0.98760247,-0.99391303,0.097406594,-0.99511719,-0.9999665,-0.99510712,-0.99570874,-0.99994573,0.32348321,-0.99979745,-0.1126792,-0.10933971,-0.97385177,-0.99993991,-0.99996519,-0.98554049,-1.0,-0.99984251,-0.99434144,-0.99125937
0.92321703,0.84897054,-0.69381806,-0.30753007,0.79480282,0.29451576,0.9430422,-0.32367387,-0.28357265,-0.83835087,-0.98052812,-0.99033336,0.097758708,-0.99274074,-0.99992473,-0.99292416,-0.99430859,-0.99948748,0.35586875,-0.99961368,-0.10928447,-0.10979278,-0.97364986,-0.99988735,-0.99991127,-0.97831322,-0.94635692,-0.99970474,-0.99459765,-0.98555216
0.92366228,0.84977899,-0.69640946,-0.30481733,0.79594635,0.29270426,0.94419231,-0.32367387,-0.27432555,-0.8413898,-0.96466758,-0.98416903,0.097507501,-0.98864402,-0.99984527,-0.98958615,-0.98891407,-0.99897613,0.58169741,-0.99902177,-0.10928447,-0.10937636,-0.97383309,-0.99976702,-0.99981171,-0.95814535,-0.90731609,-0.99953209,-0.99215458,-0.98161305
0.92354738,0.84977899,-0.69643352,-0.30535876,0.79565165,0.2931033,0.94299307,-0.32383748,-0.27563135,-0.84078938,-0.96284279,-0.98307069,0.096438151,-0.98572384,-0.99986046,-0.99045065,-0.98670702,-0.99881804,0.71008335,-0.99893765,-0.11053343,-0.1078289,-0.97453252,-0.99974173,-0.99979077,-0.96553028,-0.87389237,-0.999527,-0.99045233,-0.9812544
-0.75461878,-0.76574525,0.79048999,-0.24322014,-0.92668247,0.25184094,-0.74465018,-0.20694797,-0.38754909,-0.89515627,-0.83391207,-0.9604617,0.94579472,-0.95217703,-0.99957747,-0.96819852,-0.94566946,-0.99843171,0.91938622,-0.98465385,-0.99527389,-0.98852358,0.95475336,-0.99895292,-0.99888563,-0.84676809,-0.59882455,-0.99787417,-0.98414984,-0.94883011
-0.71098157,-0.7651142,0.76127694,-0.18463053,-0.94849762,0.21227812,-0.69981405,-0.18464549,-0.19098075,-0.94591921,-0.91591133,-0.98307132,0.99094036,-0.96208921,-0.99986554,-0.98631969,-0.97014506,-0.99904374,0.45015962,-0.99564182,-1.0,-0.99383534,0.97562903,-0.99974171,-0.99976171,-0.92092517,-0.69664227,-0.99906719,-0.99461428,-0.97251972
-0.70747341,-0.7651142,0.75822772,-0.17054568,-0.95020255,0.20205852,-0.65650507,-0.18464549,-0.15519204,-0.9550547,-0.96487276,-0.99525666,1.0,-0.99057255,-0.99998312,-0.99490913,-0.98863748,-0.99983437,0.48757816,-0.99903075,-1.0,-0.99985803,0.99944864,-0.99995633,-0.99996475,-0.96519267,-0.89287915,-0.99984452,-0.99847932,-0.99223326
-0.7120333,-0.7769758,0.76147572,-0.18214618,-0.94826435,0.21015549,-0.65650507,-0.18472375,-0.16652563,-0.94777222,-0.96380316,-0.99627622,0.99240865,-0.99750262,-0.99997784,-0.99696603,-0.99706658,-0.99995554,0.41074958,-0.9989823,-0.99992935,-0.99759704,0.99046985,-0.99996761,-0.9999697,-0.9746294,-1.0,-0.99996378,-0.99856992,-0.99823669
-0.71070523,-0.77371303,0.76063984,-0.19271049,-0.94884113,0.21764472,-0.65564187,-0.20769354,-0.16652563,-0.94115703,-0.9664443,-0.99056563,0.98722456,-0.98803915,-0.99990775,-0.99292488,-0.98583118,-0.99979554,0.25421605,-0.99910047,-0.99371039,-0.99517425,0.9808503,-0.99989118,-0.99989672,-0.96617038,-0.84417805,-0.99956302,-0.99759364,-0.98683973
-0.70646153,-0.76856678,0.75755226,-0.19013372,-0.95065285,0.21580984,-0.6540798,-0.20897639,-0.16550551,-0.94288152,-0.96962956,-0.98806458,0.990177,-0.98364125,-0.99990273,-0.99375475,-0.98120491,-0.99979405,0.21173023,-0.99923357,-0.99466318,-0.99638132,0.98563263,-0.9998475,-0.99986383,-0.96825395,-0.8207533,-0.99943677,-0.99570375,-0.98165623
-0.70541307,-0.76856678,0.75686946,-0.18989913,-0.95110046,0.21569659,-0.6554584,-0.20897639,-0.16679795,-0.94303178,-0.98560458,-0.98900857,0.99060641,-0.98863447,-0.99994585,-0.9941304,-0.9891552,-0.99996249,0.21378123,-0.99975054,-0.99466318,-0.99609701,0.98450752,-0.99986473,-0.9998955,-0.98465152,-0.90731609,-0.99979111,-0.99662236,-0.99000344
-0.71036401,-0.76981427,0.76046379,-0.19474751,-0.94898013,0.21912561,-0.65675315,-0.20945055,-0.16882286,-0.9397619,-0.98762493,-0.99192824,0.9861814,-0.98836016,-0.9999636,-0.99395521,-0.98838405,-0.99994536,0.31434827,-0.99979778,-0.99342833,-0.99441251,0.97783586,-0.99991233,-0.9999359,-0.98626471,-0.90731609,-0.99985214,-0.99596603,-0.99166489
